crn,catalog_id,section,credits,title,meetings,primary_instructor
76581,ECE 0415,02,3.000,Engineering Applications of Numerical Methods,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 166'}]",Djedjiga   Belfadel
76714,ECE 0420,01,3.000,Readings in Electrical & Computer Engineering,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/01-12/15', 'location': 'BNW GR22'}]",Douglas A.  Lyon
76715,ECE 0431,01,3.000,Biomedical Signal Processing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 334'}]",Douglas A.  Lyon
76716,ECE 0440,01,3.000,Computer Graphics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/14-12/07', 'location': 'BNW 254A'}]",Mirco   Speretta
76717,ECE 0441,01,3.000,Computer Systems Architecture,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 127'}]",Djedjiga   Belfadel
75956,ECE 0448,01,3.000,Embedded Microcontrollers,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",Eugenio   Lopes
75957,ECE 0448L,01,1.000,Embedded Microcontrollers Lab,"[{'days': 'R', 'times': '0430pm-0629pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",Eugenio   Lopes
76718,ECE 0451,01,3.000,Nanoelectronics I,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 254'}]",Jeffrey N.  Denenberg
76719,ECE 0480,01,3.000,Wireless Systems I,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}]",Jeffrey N.  Denenberg
76720,ECE 0495,01,3.000,Power Generation and Distribution,"[{'days': 'U', 'times': '0900am-1130am', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",Mhd Aymen  Lpizra
76554,ECE 0508,01,3.000,Engineering Entrepreneurship,"[{'days': 'T', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'BNW 253'}]",Douglas A.  Lyon
76721,ECE 0550,01,3.000,Thesis I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/16', 'location': 'BY ARR '}]",Douglas A.  Lyon
76722,ECE 0551,01,3.000,Thesis II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/16', 'location': 'BY ARR '}]",Ryan A.  Munden
76728,EE 0207,A,3.000,Electronic Materials,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'BNW 138'}]",Pradeep   Govil
75161,EE 0213,A,3.000,Intro to Electric Circuits,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 254A'}]",Uma   Balaji
75226,EE 0213,B,3.000,Intro Electric Circuits(PS/EG),"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'BNW 254'}]",Tina M  Romansky
75710,EE 0213L,A,1.000,Electric Circuits Lab (PS/EG),"[{'days': 'T', 'times': '0630pm-0830pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",James P.  Cavallo
75711,EE 0213L,B,1.000,Electric Circuits Lab,"[{'days': 'W', 'times': '1100am-0100pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",Jeffrey N.  Denenberg
76125,EE 0213L,C,1.000,Electric Circuits Lab,"[{'days': 'T', 'times': '0200pm-0400pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",Jeffrey N.  Denenberg
75204,EE 0231,A,3.000,Introduction to Electronics Circuits and Devices,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Uma   Balaji
75717,EE 0231L,A,1.000,Electronics Circuits Lab,"[{'days': 'R', 'times': '0200pm-0400pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",Jeffrey N.  Denenberg
75205,EE 0301,A,3.000,Signal & Systems I,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 127'}]",Uma   Balaji
75409,EE 0346,A,3.000,Embedded Microcontrollers,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",Eugenio   Lopes
75712,EE 0346L,A,1.000,Microcontroller Lab,"[{'days': 'R', 'times': '0430pm-0629pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",Eugenio   Lopes
76725,EE 0385,A,3.000,Power Generation and Distribution,"[{'days': 'U', 'times': '0900am-1130am', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",Mhd Aymen  Lpizra
75278,EG 0031,C01,3.000,Fundamentals of Engineering I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 9'}]",Ryan A.  Munden
75848,EG 0031,C02,3.000,Fundamentals of Engineering I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 9'}]",Ryan A.  Munden
76726,EG 0031,C03,3.000,Fundamentals of Engineering I,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 9'}]",Ryan A.  Munden
75488,EG 0390,A,3.000,Senior Design Project I,"[{'days': 'T', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",Shahrokh   Etemad
76520,EG 0410,01,1.000,English Skills for Engineering Graduate Students,"[{'days': 'M', 'times': '0200pm-0330pm', 'dates': '09/01-12/07', 'location': 'BNW 335'}]",Sarah   Jancosek Torff
76521,EG 0410,02,1.000,English Skills for Engineering Graduate Students,"[{'days': 'M', 'times': '0400pm-0530pm', 'dates': '09/01-12/07', 'location': 'BNW 335'}]",Sarah   Jancosek Torff
76522,EG 0410,03,1.000,English Skills for Engineering Graduate Students,"[{'days': 'T', 'times': '0400pm-0530pm', 'dates': '09/01-12/07', 'location': 'BNW 334'}]",Moira   Cassidy
75013,EN 0011,C01,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 10'}]",Christopher Grant  Madden
75020,EN 0011,C02,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 101'}]",Pamela C.  Chisum
75024,EN 0011,C03,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 9'}]",Jill L.  Bodach
75036,EN 0011,C05,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 15'}]",Laura Marie  Marciano
75068,EN 0011,C06,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 335'}]",Elizabeth A.  Hilts
75127,EN 0011,C07,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 209'}]",Laura Marie  Marciano
75548,EN 0011,C08,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Christopher Grant  Madden
75771,EN 0011,C09,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'CNS 9'}]",Jill L.  Bodach
75393,EN 0011,DD,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Mary S.  Murphy
75014,EN 0011,E,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DMH 348'}]",Lindsay K.  Ferrara
75394,EN 0011,EE,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",Michael Anthony  DeStefano
75015,EN 0011,F,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'CNS 10'}]",Rebecca Louise  Dimyan
75395,EN 0011,FF,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 6'}]",Janet Hentoff  Krauss
75016,EN 0011,G,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DMH 347'}]",Brian W.  Hoover
75397,EN 0011,GG,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'JGS 25'}]",Michael Anthony  DeStefano
75017,EN 0011,H,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'MCA 102'}]",John E.  Burlinson
75420,EN 0011,HH,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Emily J.  Orlando
75018,EN 0011,I,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'DMH 347'}]",James Michael  Chesbro
75421,EN 0011,II,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Colin Densmore  Halloran
75019,EN 0011,J,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Mary S.  Murphy
75422,EN 0011,JJ,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Lynn   Winslow
75021,EN 0011,K,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Colin A.  Hosten
75481,EN 0011,KK,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 6'}]",Colin Densmore  Halloran
75022,EN 0011,L,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Steven A.  Otfinoski
75547,EN 0011,LL,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Marion M.  White
75023,EN 0011,M,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 6'}]",Janet Hentoff  Krauss
75549,EN 0011,MM,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 104'}]",Judson   Scruton
75025,EN 0011,N,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Steven A.  Otfinoski
75550,EN 0011,NN,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Michael P.  Sweeney
75026,EN 0011,O,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DMH 149'}]",Gale J.  Bellas
75551,EN 0011,OO,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Kathryn S.  Eber
75027,EN 0011,P,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Naomi   Leimsider
75552,EN 0011,PP,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Michael P.  Sweeney
75029,EN 0011,R,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Marie B.  Cordell
75739,EN 0011,RR,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Eleanor McVearry  Whitaker
75030,EN 0011,S,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 301'}]",Frank   Moliterno
75772,EN 0011,SS,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Kristin A.  Rose
75031,EN 0011,T,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 6'}]",Lynn   Winslow
75773,EN 0011,TT,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 6'}]",Mary C.  Linder
75032,EN 0011,U,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Katherine V.  Veilleux
75774,EN 0011,UU,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 10'}]",Rebecca Louise  Dimyan
75775,EN 0011,VV,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 204'}]",Frank   Moliterno
75035,EN 0011,W,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Christopher Grant  Madden
76526,EN 0011,WW,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Colin A.  Hosten
75069,EN 0011,X,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 15'}]",Marion M.  White
75033,EN 0011,XX,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Brian W.  Hoover
75391,EN 0011,Y,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",David   Legere
75392,EN 0011,Z,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'JGS 25'}]",Michael Anthony  DeStefano
75480,EN 0012,A,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Robert   Epstein
75554,EN 0012,B,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Carol Ann   Davis
76084,EN 0012,C,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 101'}]",Lisa M.  Breunig
77090,EN 0012,D,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 2'}]",Lindsay K.  Ferrara
76988,EN 0102,01,3.000,Introduction to Contemporary World Literature,"[{'days': '\xa0', 'times': 'TBA', 'dates': '11/02-12/18', 'location': 'ONLINE '}]",Sally E.  O'Driscoll
75730,EN 0102,A,3.000,Introduction to Contemporary World Literature,"[{'days': 'R', 'times': '0700pm-0900pm', 'dates': '09/10-09/10', 'location': 'DMH 350'}, {'days': 'R', 'times': '0700pm-0900pm', 'dates': '09/24-09/24', 'location': 'DMH 350'}, {'days': 'R', 'times': '0700pm-0900pm', 'dates': '10/08-10/08', 'location': 'DMH 350'}, {'days': 'R', 'times': '0700pm-0900pm', 'dates': '10/29-10/29', 'location': 'DMH 350'}, {'days': 'R', 'times': '0700pm-0900pm', 'dates': '11/19-11/19', 'location': 'DMH 350'}, {'days': 'R', 'times': '0700pm-0900pm', 'dates': '12/10-12/10', 'location': 'DMH 350'}]",Sally E.  O'Driscoll
76774,EN 0106,A,3.000,Masterpieces of Greek Literature in English Translation,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DMH 348'}]",Vincent J.  Rosivach
75819,EN 0112,A,3.000,19th-Century Russian Novel and World Literature,"[{'days': 'T', 'times': '0650pm-0900pm', 'dates': '09/01-12/07', 'location': 'DMH 347'}]",Lenka   Pichlikova-Burke
75546,EN 0113,A,3.000,Literature of the Holocaust,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Gail   Ostrow
76366,EN 0114,A,3.000,"Caribbean Literature: History, Culture, and Identity","[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DMH 347'}]",Edrik J.  Lopez
77066,EN 0114,B,3.000,"Caribbean Literature: History, Culture, and Identity","[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DMH 347'}]",Edrik J.  Lopez
76910,EN 0120,A,3.000,American Women Playwrights,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '09/01-12/07', 'location': 'DMH 347'}]",Martha S.  LoMonaco
76911,EN 0123,A,3.000,Ethnic American Literature,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Edrik J.  Lopez
76912,EN 0126,A,3.000,American Social Protest Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DMH 350'}]",Elizabeth A.  Petrino
75812,EN 0130,A,3.000,Literature by Women: Vision and Revision,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Emily J.  Orlando
76913,EN 0135,A,3.000,Graphic Novels as Thriller and Chillers,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 15'}]",Sally E.  O'Driscoll
76950,EN 0135,B,3.000,Graphic Novels as Thriller and Chillers,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Curtis P.  Ferree
76367,EN 0141,A,3.000,Imagining Shakespeare,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 15'}]",Shannon E.  Kelley
76368,EN 0141,B,3.000,Imagining Shakespeare,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 6'}]",Shannon E.  Kelley
75776,EN 0161,A,3.000,Irish Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",Nels C.  Pearson
75777,EN 0161,B,3.000,Irish Literature,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 106'}]",Nels C.  Pearson
76952,EN 0163,A,3.000,The Literature of Illness and Healing: Wounded Storytellers and Dedicated Healers,"[{'days': '\xa0', 'times': 'TBA', 'dates': '11/02-12/18', 'location': 'ONLINE '}]",Jacqueline   Rinaldi
76369,EN 0172,A,3.000,Literacy and Language,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 1'}]",Betsy A.  Bowen
76914,EN 0203,A,3.000,English Epic,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 10'}]",Robert   Epstein
76915,EN 0215,A,3.000,Introduction to 18th Century British Literature,"[{'days': 'MR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'CNS 209'}]",Sally E.  O'Driscoll
76916,EN 0231,A,3.000,Early American Literature,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DMH 350'}]",Elizabeth A.  Petrino
76918,EN 0292,A,3.000,Contemporary Children's Literature,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 303'}]",Betsy A.  Bowen
76919,EN 0319,A,3.000,James Joyce,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Nels C.  Pearson
75460,EN 0333,A,3.000,American Realism &  Naturalism,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'DMH 331'}]",Emily J.  Orlando
76920,EN 0334,A,3.000,American Modernism,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Peter L.  Bayers
76921,EN 0336,A,3.000,Seminar on Toni Morrison,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '09/01-12/07', 'location': 'DMH 231'}]",Johanna   Garvey
77042,EN 0399,EO,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Emily J.  Orlando
77170,EN 0399,SK,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Shannon E.  Kelley
76004,EN 0411,01,3.000,Teaching Writing in the 3-12 Classroom,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '09/01-12/15', 'location': 'CNS 208'}]",Julie   Roneson
76005,EN 0417,01,3.000,Teaching and Learning Grammar,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '09/03-12/17', 'location': 'CNS 306'}]",Lynn   Winslow
75423,ENW 0202,A,3.000,Creative Writing: Poetry I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DMH 350'}]",Carol Ann   Davis
75221,ENW 0205,A,3.000,Creative Writing: Fiction I,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'CNS 10'}]",Michael C.  White
75458,ENW 0206,A,3.000,Creative Writing: Nonfiction I,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 5'}]",Elizabeth A.  Hilts
76922,ENW 0207B,A,3.000,Themes in Creative Writing: Reading and Writing Spiritual Works,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Michael C.  White
76923,ENW 0214,A,3.000,Professional Presentations: Writing and Delivery,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'CNS 301'}]",Jennifer Lee  Magas
75160,ENW 0220,A,3.000,News Writing,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DMH 347'}]",Hugh S.  Bailey
76924,ENW 0220,B,3.000,News Writing,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 306'}]",Lisa M.  Breunig
76379,ENW 0221,A,3.000,News Writing II: Digital Design,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DMH 148'}]",Lei   Xie
76925,ENW 0306,A,3.000,Creative Writing: Nonfiction II,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Sonya R.  Huber
75459,ENW 0320,A,3.000,Writing the Feature Story,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DMH 331'}]",Lisa M.  Breunig
75295,ENW 0332,A,3.000,Business Writing,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DMH 331'}]",Pamela C.  Chisum
76926,ENW 0332,B,3.000,Business Writing,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'CNS 305'}]",Pamela C.  Chisum
75336,ENW 0339,A,3.000,Grant and Proposal Writing,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Thomas Edward  Sobocinski
77019,ENW 0345,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Lei   Xie
77119,ENW 0347,SK,3.000,Independent Writing Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Shannon E.  Kelley
75424,ENW 0397,A,3.000,Journalism Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Lei   Xie
76927,ENW 0398,A,3.000,Publishing Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Carol Ann   Davis
76655,ENW 0444,01,6.000,Fiction I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76656,ENW 0444,02,6.000,Fiction II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76657,ENW 0444,03,6.000,Fiction III,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76658,ENW 0444,04,6.000,Fiction IV,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76659,ENW 0444,05,6.000,Fiction V,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76660,ENW 0445,01,6.000,Non-Fiction I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76661,ENW 0445,02,6.000,Non-Fiction II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76662,ENW 0445,03,6.000,Non-Fiction III,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76663,ENW 0445,04,6.000,Non-Fiction IV,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
