crn,catalog_id,section,credits,title,meetings,primary_instructor
34111,CO 0572,01,3.000,Continuing Project,"[{'days': 'TBA', 'times': '0', 'dates': 'TBA', 'location': 'IDEA Course Eval - NO'}]",01/20-05/08
32941,CO 0572,02,3.000,Continuing Project,"[{'days': 'TBA', 'times': '0', 'dates': 'TBA', 'location': 'IDEA Course Eval - NO'}]",01/20-05/08
33772,CO 0598,MP,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Michael P.  Pagano
33829,CR 0245,A,3.000,Digital Design I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'MCA 102'}]",Douglas A.  Lyon
33831,CR 0245L,A,1.000,Digital Design I Lab,"[{'days': 'F', 'times': '0200pm-0400pm', 'dates': '01/20-04/30', 'location': 'BNW 133'}]",James P.  Cavallo
33805,CR 0245L,B,1.000,Digital Design I Lab,"[{'days': 'W', 'times': '0200pm-0400pm', 'dates': '01/20-04/30', 'location': 'BNW 133'}]",James P.  Cavallo
33208,CR 0320,A,3.000,Computer Networks,"[{'days': 'S', 'times': '0200pm-0430pm', 'dates': '01/20-04/30', 'location': 'BNW 166'}]",Neha   Mathur
34008,CS 0131,A,3.000,Fundamentals of Programming,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW 166'}]",Wook-Sung   Yoo
34081,CS 0131,B,3.000,Fundamentals of Programming,"[{'days': 'F', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 166'}]",Bama   Govindaraja
32283,CS 0342,A,3.000,Theory of Computation,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'BNW 138'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/20-04/30', 'location': 'BNW 138'}]",Christopher R.  Bernhardt
32497,CN 0099,01,0.000,Comprehensive Exam in Clinical Mental Health Counseling,"[{'days': 'W', 'times': '0830am-0100pm', 'dates': '04/15-04/15', 'location': 'CNS 106'}]",JoAnn M.  O'Connell
32498,CN 0099,02,0.000,Comprehensive Exam in School Counseling,"[{'days': 'W', 'times': '0830am-0100pm', 'dates': '04/15-04/15', 'location': 'CNS 106'}]",JoAnn M.  O'Connell
32002,CN 0432,01,3.000,"Clinical Mental Health Counseling: Management, Delivery, and Evaluation","[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/22-05/07', 'location': 'CNS 6'}]",Richard W.  Madwid
31891,CN 0433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'CNS 108'}]",Bogusia   Skudrzyk
32054,CN 0447,01,3.000,Lifespan Human Development,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/26-05/04', 'location': 'CNS 1'}]",Virginia A.  Kelly
31892,CN 0455,01,3.000,Group Work: Theory & Practice,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/20-05/05', 'location': 'CNS 206'}, {'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/20-05/05', 'location': 'CNS 306'}]",Cynthia C.  Vail
33369,CN 0455,02,3.000,Group Work: Theory & Practice,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/20-05/05', 'location': 'CNS 106'}, {'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/20-05/05', 'location': 'CNS 108'}]",Diana   Hulse
31956,CN 0457,01,3.000,Career Development: Theory and Practice,"[{'days': 'S', 'times': '0900am-0400pm', 'dates': '02/07-02/07', 'location': 'CNS 108'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '02/21-02/21', 'location': 'CNS 305'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '03/07-03/07', 'location': 'CNS 305'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '03/28-03/28', 'location': 'CNS 305'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '04/18-04/18', 'location': 'CNS 305'}]",Tara B.  Malone
32884,CN 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '01/21-05/06', 'location': 'CNS 303'}]",Renee E.  Strainge
32045,CN 0467,01,3.000,Assessment in Counseling,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/26-05/04', 'location': 'CNS 108'}]",Bogusia   Skudrzyk
32202,CN 0468,01,3.000,Professional Issues in Counseling,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '01/22-05/07', 'location': 'CNS 306'}]",Susan N.  Birge
32499,CN 0500,01,3.000,Theories of Counseling and Psychotherapy,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/20-05/05', 'location': 'CNS 1'}]",Virginia A.  Kelly
33378,CN 0531,01,3.000,"School Counseling: Procedures, Organization, and Evaluation","[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/22-05/07', 'location': 'CNS 202'}]",JoAnn M.  O'Connell
31893,CN 0553,01,3.000,Counseling Relationships and Skills,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '01/20-05/05', 'location': 'DW G111'}]",Bogusia   Skudrzyk
33843,CN 0555,01,3.000,Substance Abuse Counseling: Skills and Strategies,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/26-05/04', 'location': 'CNS 204'}]",Donna M.  Fletcher
31895,CN 0558,01,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '01/21-05/06', 'location': 'DW G111'}]",JoAnn M.  O'Connell
32510,CN 0566,01,3.000,Research Methodology,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'DMH 148'}]",Virginia A.  Kelly
33380,CN 0585,01,3.000,Introduction to Clinical Supervision,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '01/21-05/06', 'location': 'CNS 108'}]",Diana   Hulse
32496,CN 0590C,01,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'DW G108'}]",JoAnn M.  O'Connell
33845,CN 0590S,01,6.000,Internship: School Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'DW G111'}]",Pamela A.  Anderson
33847,CN 0590S,02,6.000,Internship: School Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'DW G101'}]",Robert W.  Schmidt
31942,EC 0012,A,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'CNS 101'}]",Anna-Maria   Aksan
31943,EC 0012,B,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'CNS 101'}]",Anna-Maria   Aksan
31944,EC 0012,C,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'DMH 348'}]",Thomas Joseph  Murray
31945,EC 0012,D,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DMH 348'}]",Thomas Joseph  Murray
32029,EC 0012,I,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'BNW 138'}]",Todd P.  Martin
32070,EC 0012,J,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'BNW 138'}]",Todd P.  Martin
32196,EC 0012,K,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'CNS 202'}]",Todd P.  Martin
32284,EC 0012,L,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'CNS 202'}]",Todd P.  Martin
32285,EC 0012,M,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'CNS 304'}]",Mark S.  Leclair
32416,EC 0012,N,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'CNS 101'}]",Michael Jude  Gallagher
32783,EC 0012,O,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'CNS 15'}]",Randall S.  Hiller
32784,EC 0012,P,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'CNS 15'}]",Randall S.  Hiller
32785,EC 0012,Q,3.000,Introduction to Macroeconomics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'CNS 301'}]",Mark S.  Leclair
33282,EC 0012,R,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DMH 348'}]",Gerald A.  McCloghry
33283,EC 0012,S,3.000,Introduction to Macroeconomics,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '01/20-04/30', 'location': 'LYL 227B'}]",Philip J.  Lane
33284,EC 0012,T,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BNW 340'}]",Michael Jude  Gallagher
33285,EC 0012,U,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'CNS 202'}]",Michael Jude  Gallagher
33886,EC 0012,V,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'MCA 206'}]",Michael Jude  Gallagher
33885,EC 0012,W,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/20-04/30', 'location': 'CNS 203'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/20-04/30', 'location': 'CNS 203'}]",Mark S.  Leclair
33887,EC 0012,X,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'CNS 6'}]",Kathryn A.  Nantz
33286,EC 0120,A,3.000,Environmental Economics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 104'}]",Dina   Franceschi
33965,EC 0150,A,3.000,Media Economics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 15'}]",Randall S.  Hiller
32525,EC 0152,A,3.000,Economics of Sports,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'CNS 303'}]",Thomas Joseph  Murray
31847,EC 0205,A,3.000,Intermediate Macroeconomic Theory,"[{'days': 'MR', 'times': '0930am-1020am', 'dates': '01/20-04/30', 'location': 'LYL 227B'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/20-04/30', 'location': 'LYL 227B'}]",Philip J.  Lane
32007,EC 0205,B,3.000,Intermediate Macroeconomic Theory,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'LYL 227B'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/20-04/30', 'location': 'LYL 227B'}]",Philip J.  Lane
32417,EC 0205L,C,1.000,Intermediate Macroeconomic Theory Lab,"[{'days': 'W', 'times': '0800am-0850am', 'dates': '01/20-04/30', 'location': 'LYL 227B'}]",Philip J.  Lane
32197,EC 0233,A,3.000,International Economic Policy and Finance,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '01/20-04/30', 'location': 'BNW 334'}]",Mark S.  Leclair
33288,EC 0270,A,3.000,Engineering Economics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW 166'}]",Kathryn A.  Nantz
33469,EC 0298,PL,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Philip J.  Lane
32934,EC 0299,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Philip J.  Lane
33883,EC 0320,A,3.000,Financial Markets and Institutions,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'LYL 227B'}]",Philip J.  Lane
31848,EC 0380,A,3.000,Econometrics,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '01/20-04/30', 'location': 'DMH 331'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/20-04/30', 'location': 'DMH 331'}]",Anna-Maria   Aksan
32304,ED 0200,A,3.000,"Explorations in Education: Introduction to Teaching, Learning, and Schooling","[{'days': 'W', 'times': '0800am-1030am', 'dates': '01/20-04/30', 'location': 'CNS 108'}]",Patricia E.  Calderwood
33832,ED 0200,B,3.000,"Explorations in Education: Introduction to Teaching, Learning, and Schooling","[{'days': 'W', 'times': '0800am-1030am', 'dates': '01/20-04/30', 'location': 'CNS 204'}]",Stephanie L.  Storms
32071,ED 0241,A,3.000,Educational Psychology,"[{'days': 'M', 'times': '0800am-1030am', 'dates': '01/20-04/30', 'location': 'CNS 104'}]",Barbara Lynn  Welles
34045,ED 0241,B,3.000,Educational Psychology,"[{'days': 'T', 'times': '0430pm-0700pm', 'dates': '01/20-04/30', 'location': 'CNS 104'}]",Barbara Lynn  Welles
31849,ED 0329,A,3.000,Philosophy of Education: An Introduction,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/20-04/30', 'location': 'CNS 101'}]",Wendy R.  Kohli
31983,ED 0350,A,3.000,Special Learners in the Mainstream,"[{'days': 'W', 'times': '0430pm-0700pm', 'dates': '01/20-04/30', 'location': 'CNS 306'}]",Kenneth Gerald  Krenke
33862,ED 0401,01,1.000,K-12 Teaching Internship Seminar for Initital Certification Candidates,"[{'days': 'R', 'times': '0400pm-0445pm', 'dates': '01/22-05/07', 'location': 'CNS 209'}]",Eugene H.  Zandri
31899,ED 0429,01,3.000,Philosophical Foundations of Education,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/22-05/07', 'location': 'CNS 306'}]",Jean E.  Gaumer
33382,ED 0431,01,3.000,Extending Literacy in the Elementary School: Grades 3-6,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '01/22-05/07', 'location': 'CNS 108'}]",Ryan P.  Colwell
32896,ED 0441,01,3.000,Teaching and Learning within Multicultural Contexts of Education,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '01/22-05/07', 'location': 'CNS 204'}]",Stephanie L.  Storms
33841,ED 0459,01,3.000,Developmental Reading in the Secondary School,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/20-05/05', 'location': 'CNS 10'}]",Bryan R.  Crandall
32149,ED 0511,01,3.000,Educating for Social Responsibility and Civic Engagement: A Capstone Seminar,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/20-05/05', 'location': 'CNS 9'}]",Patricia E.  Calderwood
31900,ED 0512,01,3.000,Contemporary Schooling in Society,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '01/21-05/06', 'location': 'CNS 202'}]",Susan D.  Franzosa
32875,ED 0522,01,3.000,Learning and the Child's Experience,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'CNS 206'}]",Barbara Lynn  Welles
33842,ED 0523,01,3.000,Global and Sociocultural Perspectives on Learning and Development,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'CNS 206'}]",Barbara Lynn  Welles
32150,ED 0552,01,3.000,Participatory Research and Advocacy in School and Community Settings,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/22-05/07', 'location': 'CNS 204'}]",Stephanie L.  Storms
34079,ED 0579,01,3.000,Directed Observations for Secondary DSAP Candidates: Part I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Stephanie L.  Storms
34080,ED 0580,01,3.000,Directed Observations for Secondary DSAP Candidates: Part II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Stephanie L.  Storms
31925,ED 0581,01,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Pattie Richter  Hunt
32203,ED 0581,02,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Jean E.  Gaumer
32204,ED 0581,03,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Pauline D.  Dyer
32205,ED 0581,04,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Susan D.  Franzosa
32876,ED 0581,05,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Marilee B.  Noonan
33385,ED 0581,06,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Bernadine   Krawczyk
33840,ED 0581,07,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Roberta Daniello  Krajci
31970,ED 0583,01,6.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Sarah F  Dzilinski
32877,ED 0583,02,6.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Barbara W.  Friedman
33421,ED 0583,03,1.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Sarah F  Dzilinski
31971,ED 0584,01,3.000,Reflective Practice Seminar: Elementary Education,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'CNS 306'}]",Ryan P.  Colwell
32206,ED 0589,01,3.000,English Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'CNS 303'}]",Bryan R.  Crandall
33448,ED 0590,01,3.000,Reflective Research Practicum in Teaching,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Wendy R.  Kohli
32207,ED 0591,01,3.000,Mathematics Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'CNS 202'}]",Bernadine   Krawczyk
32878,ED 0592,01,3.000,Science Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'CNS 6'}]",Steven M.  Autieri
32879,ED 0593,01,3.000,World Language Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'BY ARR '}]",Anne E  Campbell
32208,ED 0594,01,3.000,Social Studies/History Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/26-05/04', 'location': 'CNS 305'}]",Susan D.  Franzosa
32502,MD 0099,01,0.000,Comp Exam Educ Technology,"[{'days': 'S', 'times': '0830am-1230pm', 'dates': '03/21-03/21', 'location': 'DMH 148'}]",Gayle A.  Bogel
32503,MD 0099,02,0.000,Comp Exam School Library Media,"[{'days': 'S', 'times': '0830am-1230pm', 'dates': '03/21-03/21', 'location': 'DMH 148'}]",Gayle A.  Bogel
31902,MD 0400,01,3.000,Introduction to Educational Technology,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '01/20-05/05', 'location': 'DMH 148'}]",Belinha S.  De Abreu
32886,MD 0400,02,3.000,Introduction to Educational Technology,"[{'days': 'W', 'times': '0715pm-0915pm', 'dates': '01/21-05/06', 'location': 'DMH 148'}]",Belinha S.  De Abreu
32894,MD 0403B,01,3.000,The School Library II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'ONLINE '}]",Gayle A.  Bogel
33683,MD 0405,01,3.000,Management of School Library Resources for Teaching and Learning,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'ONLINE '}]",Gayle A.  Bogel
33833,MD 0469,01,3.000,EstabWorldwideLrngCommthruTech,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/20-01/20', 'location': 'DMH 148'}, {'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'ONLINE '}]",Belinha S.  De Abreu
33682,MD 0470,01,3.000,Designing for Online Instruct,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'ONLINE '}]",Gayle A.  Bogel
34123,MD 0595,A,3.000,Independent Study: Introduction to Educational Technology (MD 400),"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Belinha S.  De Abreu
33821,ECE 0415,01,3.000,Engineering Applications of Numerical Methods,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-05/08', 'location': 'BNW 341'}]",Uma   Balaji
32331,ECE 0420,01,3.000,Readings in Electrical & Computer Engineering,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/20-05/08', 'location': 'BNW 335'}]",Douglas A.  Lyon
34118,ECE 0420,02,3.000,Readings in Electrical & Computer Engineering,"[{'days': 'T', 'times': '0200pm-0430pm', 'dates': '01/20-05/08', 'location': 'BNW 335'}]",Douglas A.  Lyon
33822,ECE 0435,01,3.000,Microelectronics,"[{'days': 'T', 'times': '0930am-1200pm', 'dates': '01/20-04/30', 'location': 'BNW 334'}]",Ryan A.  Munden
33823,ECE 0448,01,3.000,Embedded Microcontrollers,"[{'days': 'S', 'times': '0900am-1130am', 'dates': '01/20-05/08', 'location': 'BNW 133'}]",Eugenio   Lopes
33825,ECE 0457,01,3.000,Advanced Linear Systems,"[{'days': 'F', 'times': '0930am-1200pm', 'dates': '01/20-05/08', 'location': 'BNW 334'}]",Hugh   Fullman
33226,ECE 0460,01,3.000,Network Programming,"[{'days': 'S', 'times': '0200pm-0430pm', 'dates': '01/20-05/08', 'location': 'BNW 166'}]",Neha   Mathur
33826,ECE 0485,01,3.000,Digital Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 334'}]",Jeffrey N.  Denenberg
34093,ECE 0485,02,3.000,Digital Communications,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/20-05/08', 'location': 'BNW 334'}]",Jeffrey N.  Denenberg
32110,EE 0221,A,3.000,Frequency Domain Circuit Analysis,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW 166'}]",Ryan A.  Munden
32012,EE 0331,A,3.000,Analog Electronics Design,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW 341'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/20-02/11', 'location': 'BNW 341'}]",Uma   Balaji
32488,EE 0331L,A,1.000,Analog Electronics Lab,"[{'days': 'W', 'times': '0630pm-0830pm', 'dates': '01/20-04/30', 'location': 'BNW 133'}]",Jeffrey N.  Denenberg
33804,EE 0335,A,3.000,Microelectronics,"[{'days': 'T', 'times': '0930am-1200pm', 'dates': '01/20-04/30', 'location': 'BNW 334'}]",Ryan A.  Munden
33828,EE 0346,A,3.000,Embedded Microcontrollers,"[{'days': 'S', 'times': '0900am-1130am', 'dates': '01/20-04/30', 'location': 'BNW 133'}]",Eugenio   Lopes
33856,EE 0352,A,3.000,Digital Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 334'}]",Jeffrey N.  Denenberg
34076,EE 0360,JD,3.000,Power Electronics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Jeffrey N.  Denenberg
32845,EG 0145,A,3.000,Mathematical Analysis,"[{'days': 'MR', 'times': '0845am-1045am', 'dates': '01/20-04/30', 'location': 'BNW GR22'}]",Shanon M.  Reckinger
32846,EG 0145,B,3.000,Mathematical Analysis,"[{'days': 'MR', 'times': '0200pm-0400pm', 'dates': '01/20-04/30', 'location': 'BNW GR22'}]",Shanon M.  Reckinger
33827,EG 0391,A,3.000,Senior Design Project II,"[{'days': 'T', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'BNW 254'}]",Shahrokh   Etemad
34128,EG 0398,A,1.000-3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-04/30', 'location': 'BY ARR '}]",Harry William  Taylor
32105,EG 0400,01,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/20-05/08', 'location': 'BY ARR '}]",Harvey   Hoffman
34042,EG 0410,02,1.000,English Skills for Engineering Graduate Students,"[{'days': 'M', 'times': '0330pm-0530pm', 'dates': '01/20-05/08', 'location': 'BNW 340'}]",Sarah   Jancosek Torff
33165,EN 0011,A,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'CNS 305'}]",Catherine Stravino  Barna
33484,EN 0011,B,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'DMH 149'}]",Lynn   Winslow
31823,EN 0012,A,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'CNS 108'}]",Colin Densmore  Halloran
31959,EN 0012,AA,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'CNS 204'}]",Michael P.  Sweeney
31822,EN 0012,B,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'CNS 2'}]",Jill L.  Bodach
31837,EN 0012,BB,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'CNS 204'}]",Janet Hentoff  Krauss
31830,EN 0012,C,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'CNS 9'}]",Rebecca Louise  Dimyan
31958,EN 0012,CC,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'CNS 104'}]",Michael Anthony  DeStefano
31951,EN 0012,D,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'CNS 305'}]",Judson   Scruton
32523,EN 0012,DD,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 305'}]",Brian W.  Hoover
31831,EN 0012,E,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'CNS 104'}]",Gita   Rajan
