crn,catalog_id,section,credits,title,meetings,primary_instructor
37124,CN 0457,01,3.000,Career Development: Theory and Practice,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '01/20-05/11', 'location': 'CNS 306'}]",Tracey   Robert
37854,CN 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '01/20-05/11', 'location': 'CNS 202'}]",Renee E.  Strainge
37208,CN 0467,01,3.000,Assessment in Counseling,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/19-05/10', 'location': 'CNS 202'}]",Virginia A.  Kelly
37337,CN 0468,01,3.000,Professional Issues in Counseling,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/21-05/12', 'location': 'CNS 208'}]",Tracey   Robert
37559,CN 0500,01,3.000,Theories of Counseling and Psychotherapy,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/19-05/10', 'location': 'CNS 208'}]",Holly D.  Mensching
38093,CN 0531,01,3.000,"School Counseling: Procedures, Organization, and Evaluation","[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/21-05/12', 'location': 'CNS 6'}]",Patricia A.  Morrissey
37072,CN 0553,01,3.000,Counseling Relationships and Skills,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '01/19-05/10', 'location': 'DW G111'}]",JoAnn M.  O'Connell
37074,CN 0558,01,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '01/20-05/11', 'location': 'DW G111'}]",JoAnn M.  O'Connell
39035,CN 0558,02,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '01/20-05/11', 'location': 'DW G101'}]",Robert W.  Schmidt
37568,CN 0566,01,3.000,Research Methodology,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/25-05/09', 'location': 'CNS 301'}]",Virginia A.  Kelly
38094,CN 0585,01,3.000,Introduction to Clinical Supervision,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '01/20-05/11', 'location': 'CNS 108'}]",Diana   Hulse
37556,CN 0590C,01,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/25-05/09', 'location': 'DW G101'}]",Tracey   Robert
39119,CN 0590C,02,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/25-05/09', 'location': 'DW G108'}]",JoAnn M.  O'Connell
38315,CN 0590S,01,6.000,Internship: School Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/25-05/09', 'location': 'DW G111'}]",Pamela A.  Anderson
37114,EC 0012,A,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DMH 350'}]",Hedieh   Shadmani
37115,EC 0012,B,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DMH 350'}]",Hedieh   Shadmani
37116,EC 0012,C,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'CNS 15'}]",Thomas Joseph  Murray
37117,EC 0012,D,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 15'}]",Thomas Joseph  Murray
37192,EC 0012,E,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'CNS 303'}]",Todd P.  Martin
37230,EC 0012,F,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'CNS 303'}]",Todd P.  Martin
37331,EC 0012,G,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'BNW 131'}]",Todd P.  Martin
37385,EC 0012,H,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'BNW 131'}]",Todd P.  Martin
37386,EC 0012,I,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'CNS 305'}]",Mark S.  Leclair
37487,EC 0012,J,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/19-05/03', 'location': 'CNS 303'}]",Helena K.  Keefe
37795,EC 0012,L,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DMH 349'}]",Helena K.  Keefe
37796,EC 0012,M,3.000,Introduction to Macroeconomics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'CNS 1'}]",Mark S.  Leclair
38034,EC 0012,N,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Gerald A.  McCloghry
38035,EC 0012,O,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/19-05/03', 'location': 'CNS 15'}]",Philip J.  Lane
37794,EC 0012,OL1,3.000,Introduction to Macroeconomics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'ONLINE '}]",William F.  Vasquez Mazariegos
38036,EC 0012,P,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DMH 349'}]",Helena K.  Keefe
38037,EC 0012,Q,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'CNS 303'}]",Helena K.  Keefe
38349,EC 0012,R,3.000,Introduction to Macroeconomics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'CNS 206'}]",Gerald A.  McCloghry
38350,EC 0012,S,3.000,Introduction to Macroeconomics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'MCA 206'}]",Dina   Franceschi
38423,EC 0150,A,3.000,Media Economics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'BNW 253'}]",Randall S.  Hiller
38848,EC 0150,B,3.000,Media Economics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 208'}]",Randall S.  Hiller
38849,EC 0185,A,3.000,Regional Economic Development,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '01/19-05/03', 'location': 'DMH 350'}]",Mark S.  Leclair
37028,EC 0205,A,3.000,Intermediate Macroeconomic Theory,"[{'days': 'MR', 'times': '0930am-1020am', 'dates': '01/19-05/03', 'location': 'LYL 227B'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/19-05/03', 'location': 'LYL 227B'}]",Philip J.  Lane
37170,EC 0205,B,3.000,Intermediate Macroeconomic Theory,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '01/19-05/03', 'location': 'LYL 227B'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/19-05/03', 'location': 'LYL 227B'}]",Philip J.  Lane
37488,EC 0205L,A,1.000,Intermediate Macroeconomic Theory Lab,"[{'days': 'W', 'times': '0800am-0850am', 'dates': '01/19-05/03', 'location': 'DMH 241'}]",Philip J.  Lane
38850,EC 0224,A,3.000,Labor Economics and Labor Relations,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/19-05/03', 'location': 'CNS 103'}]",Kathryn A.  Nantz
38851,EC 0225,A,3.000,Environmental Economics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'MCA 206'}]",Dina   Franceschi
38852,EC 0231,A,3.000,International Trade,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/19-05/03', 'location': 'DMH 350'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/19-05/03', 'location': 'DMH 350'}]",Mark S.  Leclair
38039,EC 0270,A,3.000,Engineering Economics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'BNW 166'}]",Kathryn A.  Nantz
38853,EC 0276,A,3.000,Public Finance,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DMH 350'}]",Thomas Joseph  Murray
39292,EC 0298,KN,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Kathryn A.  Nantz
39143,EC 0298,PL,1.000-6.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Philip J.  Lane
39144,EC 0299,KN,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Kathryn A.  Nantz
39239,EC 0299,PL,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Philip J.  Lane
38347,EC 0320,A,3.000,Financial Markets and Institutions,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'LYL 227B'}]",Philip J.  Lane
37029,EC 0380,A,3.000,Econometrics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'CNS 208'}]",Randall S.  Hiller
37399,ED 0200,A,3.000,"Explorations in Education: Introduction to Teaching, Learning, and Schooling","[{'days': 'W', 'times': '0800am-1030am', 'dates': '01/19-05/03', 'location': 'CNS 203'}]",Patricia E.  Calderwood
38304,ED 0200,B,3.000,"Explorations in Education: Introduction to Teaching, Learning, and Schooling","[{'days': 'W', 'times': '0800am-1030am', 'dates': '01/19-05/03', 'location': 'CNS 108'}]",Stephanie L.  Storms
37231,ED 0241,A,3.000,Educational Psychology,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/25-05/09', 'location': 'CNS 208'}]",Jean E.  Gaumer
38488,ED 0241,B,3.000,Educational Psychology,"[{'days': 'T', 'times': '0430pm-0700pm', 'dates': '01/19-05/03', 'location': 'CNS 305'}]",Jean E.  Gaumer
37030,ED 0329,A,3.000,Philosophy of Education: An Introduction,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/19-05/03', 'location': 'CNS 101'}]",Bryan R.  Crandall
37149,ED 0350,A,3.000,Special Learners in the Mainstream,"[{'days': 'W', 'times': '0430pm-0700pm', 'dates': '01/19-05/03', 'location': 'CNS 208'}]",Kenneth Gerald  Krenke
38329,ED 0401,01,1.000,K-12 Teaching Internship Seminar for Initital Certification Candidates,"[{'days': 'R', 'times': '0400pm-0445pm', 'dates': '01/21-05/12', 'location': 'CNS 108'}]",Eugene H.  Zandri
39201,ED 0401,02,1.000,K-12 Teaching Internship Seminar for Initital Certification Candidates,"[{'days': 'R', 'times': '0400pm-0445pm', 'dates': '01/21-05/12', 'location': 'CNS 203'}]",Alyssa Goulian  Stack
37077,ED 0429,01,3.000,Philosophical Foundations of Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-03/13', 'location': 'ONLINE '}, {'days': 'R', 'times': '0455pm-0655pm', 'dates': '03/17-05/12', 'location': 'CNS 10'}]",Wendy R.  Kohli
38095,ED 0431,01,3.000,Extending Literacy in the Elementary School: Grades 3-6,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '01/21-05/12', 'location': 'BNW 124'}]",Ryan P.  Colwell
37863,ED 0441,01,3.000,Teaching and Learning within Multicultural Contexts of Education,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '01/21-05/12', 'location': 'CNS 9'}]",Stephanie L.  Storms
39036,ED 0442,01,3.000,Educational Psychology,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '01/25-05/09', 'location': 'CNS 208'}]",Jean E.  Gaumer
38312,ED 0459,01,3.000,Developmental Reading in the Secondary School,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/19-05/10', 'location': 'CNS 101'}]",Bryan R.  Crandall
37078,ED 0512,01,3.000,Contemporary Schooling in Society,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '01/20-05/11', 'location': 'CNS 203'}]",Susan D.  Franzosa
37297,ED 0552,01,3.000,Participatory Research and Advocacy in School and Community Settings,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '01/21-05/12', 'location': 'CNS 9'}]",Stephanie L.  Storms
38517,ED 0579,01,3.000,Directed Observations for Secondary DSAP Candidates: Part I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Michael A.  Camporiale
38518,ED 0580,01,3.000,Directed Observations for Secondary DSAP Candidates: Part II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Angela R.  Tauro
37100,ED 0581,01,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Pattie Richter  Hunt
37338,ED 0581,02,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Jean E.  Gaumer
37340,ED 0581,04,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Susan D.  Franzosa
37848,ED 0581,05,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Bridget M.  Fine
38096,ED 0581,06,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Angela R.  Tauro
37138,ED 0583,01,6.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Sarah F  Dzilinski
37849,ED 0583,02,6.000,Elementary Student Teaching: Immersion in a Community of Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Barbara W.  Friedman
37139,ED 0584,01,3.000,Reflective Practice Seminar: Elementary Education,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/25-05/09', 'location': 'CNS 9'}]",Ryan P.  Colwell
37341,ED 0589,01,3.000,English Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/25-05/09', 'location': 'CNS 203'}]",Emily R.  Smith
37850,ED 0592,01,3.000,Science Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/25-05/09', 'location': 'CNS 209'}]",Bridget M.  Fine
37851,ED 0593,01,3.000,World Language Seminar,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '01/19-05/10', 'location': 'CNS 306'}]",Anne E  Campbell
37343,ED 0594,01,3.000,Social Studies/History Seminar,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '01/25-05/09', 'location': 'CNS 108'}]",Susan D.  Franzosa
39153,ED 0599,01,1.000,Professional Writing Seminar: Product of Learning,"[{'days': 'W', 'times': '0400pm-0455pm', 'dates': '01/20-05/11', 'location': 'CNS 1'}]",Bernadine   Krawczyk
37561,MD 0099,01,0.000,Comprehensive Exam,"[{'days': 'S', 'times': '0830am-1230pm', 'dates': '03/19-03/19', 'location': 'DMH 148'}]",Patricia E.  Calderwood
37562,MD 0099,02,0.000,Comp Exam: Schl Library Media,"[{'days': 'S', 'times': '0830am-1230pm', 'dates': '03/19-03/19', 'location': 'DMH 148'}]",Patricia E.  Calderwood
37079,MD 0400,01,3.000,Introduction to Educational Technology,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '01/19-05/10', 'location': 'DMH 148'}]",Ryan Douglas  Farrington
37855,MD 0400,02,3.000,Introduction to Educational Technology,"[{'days': 'W', 'times': '0715pm-0915pm', 'dates': '01/20-05/11', 'location': 'DMH 148'}]",Patrick Michael  Egan
37862,MD 0403B,01,3.000,The School Library II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'ONLINE '}]",Patrick Michael  Egan
38174,MD 0405,01,3.000,Management of School Library Resources for Teaching and Learning,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'ONLINE '}]",Molly S.  Goldreich
39038,MD 0463,01,3.000,Methods for School Library Media,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'ONLINE '}]",Molly S.  Goldreich
39040,MD 0554,01,3.000,Understanding Media Literacy through Popular Culture and Mediated Environments,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'ONLINE '}]",Ryan Douglas  Farrington
39221,MD 0580,01,3.000,Directed Observation II for Library Media Specialist DSAP Candidates,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Patricia E.  Calderwood
38912,ECE 0432,01,3.000,Biomedical Imaging,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'BNW 334'}]",Douglas A.  Lyon
38296,ECE 0435,01,3.000,Microelectronics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'BNW 333'}]",Ryan A.  Munden
38913,ECE 0440,01,3.000,Computer Graphics,"[{'days': 'F', 'times': '0630pm-0900pm', 'dates': '01/19-05/13', 'location': 'BNW 127'}]",Mirco   Speretta
38297,ECE 0448,01,3.000,Embedded Microcontrollers,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'BNW 133'}]",Eugenio   Lopes
38914,ECE 0448L,01,1.000,Embedded Microcontrollers Lab,"[{'days': 'T', 'times': '0630pm-0830pm', 'dates': '01/19-05/03', 'location': 'BNW 133'}]",Eugenio   Lopes
38022,ECE 0460,01,3.000,Network Programming,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'BNW 138'}]",Neha   Mathur
38915,ECE 0470,01,3.000,Network Embedded Systems,"[{'days': 'F', 'times': '0200pm-0430pm', 'dates': '01/19-05/13', 'location': 'BNW 340'}]",Xiaojiang   Wu
38916,ECE 0479,01,3.000,Communication Systems,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'BNW 124'}]",Uma   Balaji
38917,ECE 0480,01,3.000,Wireless Systems I,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'BNW 254'}]",Jeffrey N.  Denenberg
38918,ECE 0505,01,3.000,Advanced Power Electronics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'BNW 254'}]",Jeffrey N.  Denenberg
39173,ECE 0551,02,3.000,Thesis II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Douglas A.  Lyon
37265,EE 0221,A,3.000,Frequency Domain Circuit Analysis,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'BNW 333'}]",Uma   Balaji
37175,EE 0331,A,3.000,Analog Electronics Design,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/21-05/03', 'location': 'BNW 333'}]",Uma   Balaji
37549,EE 0331L,A,1.000,Analog Electronics Lab,"[{'days': 'T', 'times': '0200pm-0400pm', 'dates': '01/19-05/03', 'location': 'BNW 133'}]",Jeffrey N.  Denenberg
38280,EE 0335,A,3.000,Microelectronics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'BNW 333'}]",Ryan A.  Munden
38301,EE 0346,A,3.000,Embedded Microcontrollers,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'BNW 133'}]",Eugenio   Lopes
38919,EE 0346L,A,1.000,Microcontroller Lab,"[{'days': 'T', 'times': '0630pm-0830pm', 'dates': '01/19-05/03', 'location': 'BNW 133'}]",Eugenio   Lopes
38920,EE 0360,A,3.000,Power Electronics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'BNW 254'}]",Jeffrey N.  Denenberg
38921,EE 0379,A,3.000,Communication Systems,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'BNW 124'}]",Uma   Balaji
37832,EG 0145,A,3.000,Mathematical Analysis,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/21-05/03', 'location': 'BNW 127'}]",Djedjiga   Belfadel
37833,EG 0145,B,3.000,Mathematical Analysis,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/21-05/03', 'location': 'BNW 128'}]",Djedjiga   Belfadel
39141,EG 0145,C,3.000,Mathematical Analysis,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'BNW 137'}]",Djedjiga   Belfadel
38300,EG 0391,A,3.000,Senior Design Project II,"[{'days': 'T', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'BNW 340'}]",Shahrokh   Etemad
38485,EG 0410,01,1.000,English Skills for Engineering Graduate Students,"[{'days': 'M', 'times': '0150pm-0320pm', 'dates': '01/19-05/13', 'location': 'BNW 256'}]",Sarah   Jancosek Torff
39139,EG 0410,02,1.000,English Skills for Engineering Graduate Students,"[{'days': 'M', 'times': '0325pm-0455pm', 'dates': '01/19-05/13', 'location': 'BNW 256'}]",Sarah   Jancosek Torff
39163,EG 0410,03,1.000,English Skills for Engineering Graduate Students,"[{'days': 'W', 'times': '0325pm-0455pm', 'dates': '01/19-05/13', 'location': 'BNW 341'}]",Sarah   Jancosek Torff
38002,EN 0011,A,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 2'}]",Pamela C.  Chisum
38128,EN 0011,B,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DMH 350'}]",Kathryn S.  Eber
37002,EN 0012,A,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'CNS 15'}]",Colin A.  Hosten
37082,EN 0012,AA,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DMH 349'}]",Pamela C.  Chisum
37003,EN 0012,B,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'CNS 103'}]",Edrik J.  Lopez
37083,EN 0012,BB,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'MCA 102'}]",Laura Marie  Marciano
37004,EN 0012,C,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 9'}]",Elizabeth A.  Hilts
37089,EN 0012,CC,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 106'}]",Laura Marie  Marciano
37005,EN 0012,D,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 208'}]",Christopher Grant  Madden
37090,EN 0012,DD,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'CNS 2'}]",Mary S.  Murphy
37006,EN 0012,E,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Lindsay K.  Ferrara
37102,EN 0012,EE,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DMH 349'}]",Lindsay K.  Ferrara
37007,EN 0012,F,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/19-05/03', 'location': 'CNS 204'}]",Rebecca Louise  Dimyan
37119,EN 0012,FF,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'CNS 101'}]",Janet Hentoff  Krauss
37008,EN 0012,G,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'CNS 303'}]",Brian W.  Hoover
37126,EN 0012,GG,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 305'}]",Michael Anthony  DeStefano
37009,EN 0012,H,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'CNS 9'}]",John E.  Burlinson
37127,EN 0012,HH,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 103'}]",Edrik J.  Lopez
37010,EN 0012,I,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",James Michael  Chesbro
37128,EN 0012,II,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 209'}]",Colin Densmore  Halloran
37011,EN 0012,J,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 15'}]",Mary S.  Murphy
37129,EN 0012,JJ,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 203'}]",Peter L.  Bayers
37012,EN 0012,K,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'CNS 15'}]",Colin Densmore  Halloran
37130,EN 0012,KK,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'MCA 107'}]",Steven A.  Otfinoski
37013,EN 0012,L,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'CNS 101'}]",Marion M.  White
37131,EN 0012,LL,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 101'}]",Janet Hentoff  Krauss
37014,EN 0012,M,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'CNS 209'}]",Mary C.  Linder
37132,EN 0012,MM,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'MCA 107'}]",Steven A.  Otfinoski
37015,EN 0012,N,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/19-05/03', 'location': 'CNS 306'}]",Michael P.  Sweeney
